week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
202107,3,8184,4366,12002,66,35,97,11,ILE-DE-FRANCE
202107,3,1145,288,2002,19,5,33,76,OCCITANIE
202107,3,1718,556,2880,28,9,47,32,HAUTS-DE-FRANCE
202107,3,584,33,1135,17,1,33,28,NORMANDIE
202107,3,1789,513,3065,46,13,79,52,PAYS-DE-LA-LOIRE
202107,3,1745,349,3141,34,7,61,93,PROVENCE-ALPES-COTE-D-AZUR
202106,3,2096,630,3562,37,11,63,44,GRAND EST
202106,3,930,188,1672,15,3,27,75,NOUVELLE-AQUITAINE
202106,3,1714,528,2900,21,6,36,84,AUVERGNE-RHONE-ALPES
202106,3,412,0,976,14,0,34,27,BOURGOGNE-FRANCHE-COMTE
202106,3,939,162,1716,27,4,50,53,BRETAGNE
202106,3,446,13,879,17,1,33,24,CENTRE-VAL-DE-LOIRE
202106,3,48,0,109,14,0,32,94,CORSE
202106,3,6914,3401,10427,56,28,84,11,ILE-DE-FRANCE
202106,3,1722,568,2876,29,10,48,76,OCCITANIE
202106,3,1761,669,2853,29,11,47,32,HAUTS-DE-FRANCE
202106,3,468,0,956,14,0,28,28,NORMANDIE
202106,3,1593,452,2734,41,12,70,52,PAYS-DE-LA-LOIRE
202106,3,2152,662,3642,42,13,71,93,PROVENCE-ALPES-COTE-D-AZUR
202105,3,2853,846,4860,50,15,85,44,GRAND EST
202105,3,1499,240,2758,25,4,46,75,NOUVELLE-AQUITAINE
202105,3,1479,572,2386,18,7,29,84,AUVERGNE-RHONE-ALPES
202105,3,307,0,770,11,0,27,27,BOURGOGNE-FRANCHE-COMTE
202105,3,1134,315,1953,33,9,57,53,BRETAGNE
202105,3,1015,334,1696,39,13,65,24,CENTRE-VAL-DE-LOIRE
202105,3,46,0,108,13,0,31,94,CORSE
202105,3,4298,1544,7052,35,13,57,11,ILE-DE-FRANCE
202105,3,1744,618,2870,29,10,48,76,OCCITANIE
202105,3,1166,250,2082,19,4,34,32,HAUTS-DE-FRANCE
202105,3,392,2,782,12,1,23,28,NORMANDIE
202105,3,2470,1040,3900,64,27,101,52,PAYS-DE-LA-LOIRE
202105,3,2094,702,3486,41,14,68,93,PROVENCE-ALPES-COTE-D-AZUR
202104,3,2618,725,4511,46,13,79,44,GRAND EST
202104,3,1559,628,2490,25,10,40,75,NOUVELLE-AQUITAINE
202104,3,1844,881,2807,23,11,35,84,AUVERGNE-RHONE-ALPES
202104,3,716,31,1401,25,1,49,27,BOURGOGNE-FRANCHE-COMTE
202104,3,982,157,1807,29,5,53,53,BRETAGNE
202104,3,1386,502,2270,53,19,87,24,CENTRE-VAL-DE-LOIRE
202104,3,38,0,96,11,0,28,94,CORSE
202104,3,5086,2063,8109,41,16,66,11,ILE-DE-FRANCE
202104,3,2150,891,3409,36,15,57,76,OCCITANIE
202104,3,1368,323,2413,22,5,39,32,HAUTS-DE-FRANCE
202104,3,652,63,1241,19,2,36,28,NORMANDIE
202104,3,3907,1929,5885,101,50,152,52,PAYS-DE-LA-LOIRE
202104,3,2627,767,4487,51,15,87,93,PROVENCE-ALPES-COTE-D-AZUR
202103,3,2744,1034,4454,48,18,78,44,GRAND EST
202103,3,1262,493,2031,21,8,34,75,NOUVELLE-AQUITAINE
202103,3,2360,1186,3534,29,15,43,84,AUVERGNE-RHONE-ALPES
202103,3,713,18,1408,25,1,49,27,BOURGOGNE-FRANCHE-COMTE
202103,3,862,158,1566,25,4,46,53,BRETAGNE
202103,3,823,162,1484,31,6,56,24,CENTRE-VAL-DE-LOIRE
202103,3,46,0,114,13,0,33,94,CORSE
202103,3,3412,1325,5499,28,11,45,11,ILE-DE-FRANCE
202103,3,1872,773,2971,31,13,49,76,OCCITANIE
202103,3,1462,490,2434,24,8,40,32,HAUTS-DE-FRANCE
202103,3,513,0,1143,15,0,34,28,NORMANDIE
202103,3,2096,690,3502,54,18,90,52,PAYS-DE-LA-LOIRE
202103,3,1796,218,3374,35,4,66,93,PROVENCE-ALPES-COTE-D-AZUR
202102,3,1497,274,2720,26,4,48,44,GRAND EST
202102,3,1101,387,1815,18,6,30,75,NOUVELLE-AQUITAINE
202102,3,2808,1247,4369,34,15,53,84,AUVERGNE-RHONE-ALPES
202102,3,814,0,1713,28,0,59,27,BOURGOGNE-FRANCHE-COMTE
202102,3,685,44,1326,20,1,39,53,BRETAGNE
202102,3,824,241,1407,31,9,53,24,CENTRE-VAL-DE-LOIRE
202102,3,71,0,150,21,0,44,94,CORSE
202102,3,2598,666,4530,21,5,37,11,ILE-DE-FRANCE
202102,3,1689,623,2755,28,10,46,76,OCCITANIE
202102,3,1185,240,2130,19,3,35,32,HAUTS-DE-FRANCE
202102,3,297,0,752,9,0,22,28,NORMANDIE
202102,3,1988,632,3344,51,16,86,52,PAYS-DE-LA-LOIRE
202102,3,1605,167,3043,31,3,59,93,PROVENCE-ALPES-COTE-D-AZUR
202101,3,2596,717,4475,46,13,79,44,GRAND EST
202101,3,1369,569,2169,22,9,35,75,NOUVELLE-AQUITAINE
202101,3,2381,1278,3484,29,15,43,84,AUVERGNE-RHONE-ALPES
202101,3,1097,71,2123,38,2,74,27,BOURGOGNE-FRANCHE-COMTE
202101,3,566,21,1111,17,1,33,53,BRETAGNE
202101,3,903,241,1565,34,9,59,24,CENTRE-VAL-DE-LOIRE
202101,3,58,0,128,17,0,37,94,CORSE
202101,3,3324,1122,5526,27,9,45,11,ILE-DE-FRANCE
202101,3,1776,380,3172,30,7,53,76,OCCITANIE
202101,3,1331,237,2425,22,4,40,32,HAUTS-DE-FRANCE
202101,3,528,0,1142,16,0,34,28,NORMANDIE
202101,3,1086,239,1933,28,6,50,52,PAYS-DE-LA-LOIRE
202101,3,2472,658,4286,48,13,83,93,PROVENCE-ALPES-COTE-D-AZUR
202053,3,1275,54,2496,23,1,45,44,GRAND EST
202053,3,1236,86,2386,20,1,39,75,NOUVELLE-AQUITAINE
202053,3,1983,718,3248,24,8,40,84,AUVERGNE-RHONE-ALPES
202053,3,608,0,1480,21,0,51,27,BOURGOGNE-FRANCHE-COMTE
202053,3,540,56,1024,16,2,30,53,BRETAGNE
202053,3,829,0,1708,31,0,64,24,CENTRE-VAL-DE-LOIRE
202053,3,33,0,90,10,0,27,94,CORSE
202053,3,1837,80,3594,15,1,29,11,ILE-DE-FRANCE
202053,3,976,147,1805,16,2,30,76,OCCITANIE
202053,3,690,0,1779,11,0,29,32,HAUTS-DE-FRANCE
202053,3,132,0,429,4,0,13,28,NORMANDIE
202053,3,1121,169,2073,29,4,54,52,PAYS-DE-LA-LOIRE
202053,3,1750,0,3711,34,0,72,93,PROVENCE-ALPES-COTE-D-AZUR
202052,3,1684,370,2998,30,7,53,44,GRAND EST
202052,3,1023,34,2012,17,1,33,75,NOUVELLE-AQUITAINE
202052,3,1203,47,2359,15,1,29,84,AUVERGNE-RHONE-ALPES
202052,3,440,0,1233,15,0,42,27,BOURGOGNE-FRANCHE-COMTE
202052,3,499,0,1153,15,0,34,53,BRETAGNE
202052,3,257,0,527,10,0,20,24,CENTRE-VAL-DE-LOIRE
202052,3,6,0,43,2,0,13,94,CORSE
202052,3,1160,0,2714,9,0,22,11,ILE-DE-FRANCE
202052,3,629,8,1250,11,1,21,76,OCCITANIE
202052,3,447,0,1314,7,0,21,32,HAUTS-DE-FRANCE
202052,3,448,0,1162,13,0,34,28,NORMANDIE
202052,3,834,7,1661,22,1,43,52,PAYS-DE-LA-LOIRE
202052,3,1653,0,3705,32,0,72,93,PROVENCE-ALPES-COTE-D-AZUR
202051,3,1264,346,2182,22,6,38,44,GRAND EST
202051,3,1380,361,2399,23,6,40,75,NOUVELLE-AQUITAINE
202051,3,1495,518,2472,18,6,30,84,AUVERGNE-RHONE-ALPES
202051,3,425,0,1035,15,0,36,27,BOURGOGNE-FRANCHE-COMTE
202051,3,293,0,800,9,0,24,53,BRETAGNE
202051,3,960,66,1854,36,2,70,24,CENTRE-VAL-DE-LOIRE
202051,3,22,0,70,6,0,20,94,CORSE
202051,3,1672,99,3245,14,1,27,11,ILE-DE-FRANCE
202051,3,619,37,1201,10,0,20,76,OCCITANIE
202051,3,927,94,1760,15,1,29,32,HAUTS-DE-FRANCE
202051,3,315,0,754,9,0,22,28,NORMANDIE
202051,3,1278,229,2327,33,6,60,52,PAYS-DE-LA-LOIRE
202051,3,980,0,2322,19,0,45,93,PROVENCE-ALPES-COTE-D-AZUR
202050,3,1408,267,2549,25,5,45,44,GRAND EST
202050,3,1545,503,2587,25,8,42,75,NOUVELLE-AQUITAINE
202050,3,1792,750,2834,22,9,35,84,AUVERGNE-RHONE-ALPES
202050,3,463,0,1055,16,0,37,27,BOURGOGNE-FRANCHE-COMTE
202050,3,266,0,681,8,0,20,53,BRETAGNE
202050,3,582,0,1190,22,0,45,24,CENTRE-VAL-DE-LOIRE
202050,3,17,0,56,5,0,16,94,CORSE
202050,3,1350,50,2650,11,0,22,11,ILE-DE-FRANCE
202050,3,747,70,1424,13,2,24,76,OCCITANIE
202050,3,1254,248,2260,21,4,38,32,HAUTS-DE-FRANCE
202050,3,342,0,779,10,0,23,28,NORMANDIE
202050,3,941,88,1794,24,2,46,52,PAYS-DE-LA-LOIRE
202050,3,1528,0,3082,30,0,60,93,PROVENCE-ALPES-COTE-D-AZUR
202049,3,1735,392,3078,31,7,55,44,GRAND EST
202049,3,1170,276,2064,19,4,34,75,NOUVELLE-AQUITAINE
202049,3,2122,961,3283,26,12,40,84,AUVERGNE-RHONE-ALPES
202049,3,275,0,684,10,0,24,27,BOURGOGNE-FRANCHE-COMTE
202049,3,365,0,860,11,0,26,53,BRETAGNE
202049,3,447,33,861,17,1,33,24,CENTRE-VAL-DE-LOIRE
202049,3,25,0,81,7,0,23,94,CORSE
202049,3,966,0,2052,8,0,17,11,ILE-DE-FRANCE
202049,3,975,97,1853,16,1,31,76,OCCITANIE
202049,3,756,0,1627,12,0,26,32,HAUTS-DE-FRANCE
202049,3,196,0,578,6,0,17,28,NORMANDIE
202049,3,913,161,1665,24,4,44,52,PAYS-DE-LA-LOIRE
202049,3,2301,0,5013,45,0,98,93,PROVENCE-ALPES-COTE-D-AZUR
202048,3,1473,0,2953,26,0,52,44,GRAND EST
202048,3,1550,569,2531,25,9,41,75,NOUVELLE-AQUITAINE
202048,3,2211,980,3442,27,12,42,84,AUVERGNE-RHONE-ALPES
202048,3,378,0,958,13,0,33,27,BOURGOGNE-FRANCHE-COMTE
202048,3,605,0,1247,18,0,37,53,BRETAGNE
202048,3,443,16,870,17,1,33,24,CENTRE-VAL-DE-LOIRE
202048,3,35,0,114,10,0,33,94,CORSE
202048,3,1686,296,3076,14,3,25,11,ILE-DE-FRANCE
202048,3,1178,192,2164,20,3,37,76,OCCITANIE
202048,3,1312,157,2467,22,3,41,32,HAUTS-DE-FRANCE
202048,3,237,0,678,7,0,20,28,NORMANDIE
202048,3,1189,157,2221,31,4,58,52,PAYS-DE-LA-LOIRE
202048,3,1639,0,3322,32,0,65,93,PROVENCE-ALPES-COTE-D-AZUR
202047,3,1856,633,3079,33,11,55,44,GRAND EST
202047,3,1430,438,2422,23,7,39,75,NOUVELLE-AQUITAINE
202047,3,2242,941,3543,28,12,44,84,AUVERGNE-RHONE-ALPES
202047,3,1173,180,2166,41,7,75,27,BOURGOGNE-FRANCHE-COMTE
202047,3,632,0,1322,19,0,39,53,BRETAGNE
202047,3,285,0,597,11,0,23,24,CENTRE-VAL-DE-LOIRE
202047,3,55,0,148,16,0,43,94,CORSE
202047,3,2243,352,4134,18,3,33,11,ILE-DE-FRANCE
202047,3,1595,529,2661,27,9,45,76,OCCITANIE
202047,3,1731,406,3056,28,6,50,32,HAUTS-DE-FRANCE
202047,3,325,0,823,10,0,25,28,NORMANDIE
202047,3,664,0,1688,17,0,44,52,PAYS-DE-LA-LOIRE
202047,3,1441,0,2963,28,0,58,93,PROVENCE-ALPES-COTE-D-AZUR
202046,3,3576,1764,5388,63,31,95,44,GRAND EST
202046,3,1474,573,2375,24,9,39,75,NOUVELLE-AQUITAINE
202046,3,3046,1790,4302,38,23,53,84,AUVERGNE-RHONE-ALPES
202046,3,1523,0,3698,53,0,128,27,BOURGOGNE-FRANCHE-COMTE
202046,3,851,102,1600,25,3,47,53,BRETAGNE
202046,3,726,178,1274,28,7,49,24,CENTRE-VAL-DE-LOIRE
202046,3,95,0,218,28,0,64,94,CORSE
202046,3,5451,1755,9147,44,14,74,11,ILE-DE-FRANCE
202046,3,2851,1466,4236,48,25,71,76,OCCITANIE
202046,3,1285,222,2348,21,4,38,32,HAUTS-DE-FRANCE
202046,3,714,0,1525,21,0,45,28,NORMANDIE
202046,3,905,0,1910,24,0,50,52,PAYS-DE-LA-LOIRE
202046,3,1473,25,2921,29,1,57,93,PROVENCE-ALPES-COTE-D-AZUR
202045,3,4653,2543,6763,82,45,119,44,GRAND EST
202045,3,2568,1344,3792,42,22,62,75,NOUVELLE-AQUITAINE
202045,3,6572,4641,8503,81,57,105,84,AUVERGNE-RHONE-ALPES
202045,3,1056,81,2031,37,3,71,27,BOURGOGNE-FRANCHE-COMTE
202045,3,1668,544,2792,49,16,82,53,BRETAGNE
202045,3,1067,451,1683,40,17,63,24,CENTRE-VAL-DE-LOIRE
202045,3,116,0,250,34,0,73,94,CORSE
202045,3,4888,1670,8106,40,14,66,11,ILE-DE-FRANCE
202045,3,2509,1183,3835,42,20,64,76,OCCITANIE
202045,3,2343,934,3752,38,15,61,32,HAUTS-DE-FRANCE
202045,3,1087,158,2016,32,5,59,28,NORMANDIE
202045,3,1412,343,2481,37,9,65,52,PAYS-DE-LA-LOIRE
202045,3,3173,976,5370,62,19,105,93,PROVENCE-ALPES-COTE-D-AZUR
202044,3,7581,4899,10263,134,87,181,44,GRAND EST
202044,3,2731,1188,4274,45,20,70,75,NOUVELLE-AQUITAINE
202044,3,11495,5866,17124,142,73,211,84,AUVERGNE-RHONE-ALPES
202044,3,1140,155,2125,40,6,74,27,BOURGOGNE-FRANCHE-COMTE
202044,3,1138,239,2037,33,7,59,53,BRETAGNE
202044,3,954,326,1582,36,12,60,24,CENTRE-VAL-DE-LOIRE
202044,3,87,0,186,26,0,55,94,CORSE
202044,3,6321,2776,9866,51,22,80,11,ILE-DE-FRANCE
202044,3,1919,690,3148,32,11,53,76,OCCITANIE
202044,3,3953,2101,5805,65,35,95,32,HAUTS-DE-FRANCE
202044,3,1009,0,2027,30,0,60,28,NORMANDIE
202044,3,2063,634,3492,54,17,91,52,PAYS-DE-LA-LOIRE
202044,3,3732,1391,6073,73,27,119,93,PROVENCE-ALPES-COTE-D-AZUR
202043,3,4717,2706,6728,83,47,119,44,GRAND EST
202043,3,2223,752,3694,36,12,60,75,NOUVELLE-AQUITAINE
202043,3,6174,3440,8908,76,42,110,84,AUVERGNE-RHONE-ALPES
202043,3,655,0,1329,23,0,46,27,BOURGOGNE-FRANCHE-COMTE
202043,3,1968,810,3126,58,24,92,53,BRETAGNE
202043,3,796,320,1272,30,12,48,24,CENTRE-VAL-DE-LOIRE
202043,3,79,0,184,23,0,54,94,CORSE
202043,3,6415,2535,10295,52,20,84,11,ILE-DE-FRANCE
202043,3,2321,1136,3506,39,19,59,76,OCCITANIE
202043,3,2898,1364,4432,48,23,73,32,HAUTS-DE-FRANCE
202043,3,710,0,1723,21,0,51,28,NORMANDIE
202043,3,2809,1227,4391,73,32,114,52,PAYS-DE-LA-LOIRE
202043,3,5506,2746,8266,108,54,162,93,PROVENCE-ALPES-COTE-D-AZUR
202042,3,3306,1686,4926,58,29,87,44,GRAND EST
202042,3,1464,412,2516,24,7,41,75,NOUVELLE-AQUITAINE
202042,3,5349,3192,7506,66,39,93,84,AUVERGNE-RHONE-ALPES
202042,3,1099,184,2014,38,6,70,27,BOURGOGNE-FRANCHE-COMTE
202042,3,1336,208,2464,39,6,72,53,BRETAGNE
202042,3,604,115,1093,23,4,42,24,CENTRE-VAL-DE-LOIRE
202042,3,81,0,195,24,0,58,94,CORSE
202042,3,5444,2336,8552,44,19,69,11,ILE-DE-FRANCE
202042,3,2601,1302,3900,44,22,66,76,OCCITANIE
202042,3,2406,1066,3746,39,17,61,32,HAUTS-DE-FRANCE
202042,3,1097,56,2138,32,1,63,28,NORMANDIE
202042,3,1965,652,3278,51,17,85,52,PAYS-DE-LA-LOIRE
202042,3,3370,686,6054,66,13,119,93,PROVENCE-ALPES-COTE-D-AZUR
202041,3,1634,538,2730,29,10,48,44,GRAND EST
202041,3,1278,277,2279,21,5,37,75,NOUVELLE-AQUITAINE
202041,3,3468,1927,5009,43,24,62,84,AUVERGNE-RHONE-ALPES
202041,3,1147,36,2258,40,1,79,27,BOURGOGNE-FRANCHE-COMTE
202041,3,860,39,1681,25,1,49,53,BRETAGNE
202041,3,759,213,1305,29,8,50,24,CENTRE-VAL-DE-LOIRE
202041,3,79,0,183,23,0,53,94,CORSE
202041,3,6421,3130,9712,52,25,79,11,ILE-DE-FRANCE
202041,3,3164,1431,4897,53,24,82,76,OCCITANIE
202041,3,1371,295,2447,22,4,40,32,HAUTS-DE-FRANCE
202041,3,964,120,1808,28,3,53,28,NORMANDIE
202041,3,1510,321,2699,39,8,70,52,PAYS-DE-LA-LOIRE
202041,3,2062,0,4139,40,0,81,93,PROVENCE-ALPES-COTE-D-AZUR
202040,3,782,114,1450,14,2,26,44,GRAND EST
202040,3,953,117,1789,16,2,30,75,NOUVELLE-AQUITAINE
202040,3,2572,1353,3791,32,17,47,84,AUVERGNE-RHONE-ALPES
202040,3,860,0,1783,30,0,62,27,BOURGOGNE-FRANCHE-COMTE
202040,3,675,8,1342,20,0,40,53,BRETAGNE
202040,3,662,203,1121,25,8,42,24,CENTRE-VAL-DE-LOIRE
202040,3,64,0,153,19,0,45,94,CORSE
202040,3,4127,1104,7150,34,9,59,11,ILE-DE-FRANCE
202040,3,2085,942,3228,35,16,54,76,OCCITANIE
202040,3,1034,155,1913,17,3,31,32,HAUTS-DE-FRANCE
202040,3,1255,270,2240,37,8,66,28,NORMANDIE
202040,3,1213,204,2222,32,6,58,52,PAYS-DE-LA-LOIRE
202040,3,1506,0,3380,29,0,66,93,PROVENCE-ALPES-COTE-D-AZUR
202039,3,671,58,1284,12,1,23,44,GRAND EST
202039,3,1090,237,1943,18,4,32,75,NOUVELLE-AQUITAINE
202039,3,2931,1484,4378,36,18,54,84,AUVERGNE-RHONE-ALPES
202039,3,515,0,1220,18,0,42,27,BOURGOGNE-FRANCHE-COMTE
202039,3,841,5,1677,25,0,50,53,BRETAGNE
202039,3,531,107,955,20,4,36,24,CENTRE-VAL-DE-LOIRE
202039,3,25,0,86,7,0,25,94,CORSE
202039,3,4463,1224,7702,36,10,62,11,ILE-DE-FRANCE
202039,3,1448,512,2384,24,8,40,76,OCCITANIE
202039,3,1777,658,2896,29,11,47,32,HAUTS-DE-FRANCE
202039,3,1069,47,2091,31,1,61,28,NORMANDIE
202039,3,1646,389,2903,43,10,76,52,PAYS-DE-LA-LOIRE
202039,3,1859,1,3717,36,0,72,93,PROVENCE-ALPES-COTE-D-AZUR
202038,3,1340,39,2641,24,1,47,44,GRAND EST
202038,3,659,0,1396,11,0,23,75,NOUVELLE-AQUITAINE
202038,3,2774,1463,4085,34,18,50,84,AUVERGNE-RHONE-ALPES
202038,3,865,0,1873,30,0,65,27,BOURGOGNE-FRANCHE-COMTE
202038,3,1969,802,3136,58,24,92,53,BRETAGNE
202038,3,564,125,1003,21,4,38,24,CENTRE-VAL-DE-LOIRE
202038,3,29,0,88,9,0,26,94,CORSE
202038,3,5720,2238,9202,47,19,75,11,ILE-DE-FRANCE
202038,3,2514,1132,3896,42,19,65,76,OCCITANIE
202038,3,2523,1152,3894,41,19,63,32,HAUTS-DE-FRANCE
202038,3,900,0,1923,26,0,56,28,NORMANDIE
202038,3,2379,994,3764,62,26,98,52,PAYS-DE-LA-LOIRE
202038,3,2164,462,3866,42,9,75,93,PROVENCE-ALPES-COTE-D-AZUR
202037,3,1705,432,2978,30,7,53,44,GRAND EST
202037,3,683,0,1425,11,0,23,75,NOUVELLE-AQUITAINE
202037,3,1057,286,1828,13,4,22,84,AUVERGNE-RHONE-ALPES
202037,3,337,0,916,12,0,32,27,BOURGOGNE-FRANCHE-COMTE
202037,3,1239,501,1977,36,14,58,53,BRETAGNE
202037,3,651,52,1250,25,2,48,24,CENTRE-VAL-DE-LOIRE
202037,3,14,0,49,4,0,14,94,CORSE
202037,3,2167,423,3911,18,4,32,11,ILE-DE-FRANCE
202037,3,1531,305,2757,26,5,47,76,OCCITANIE
202037,3,1900,559,3241,31,9,53,32,HAUTS-DE-FRANCE
202037,3,775,0,1654,23,0,49,28,NORMANDIE
202037,3,1048,106,1990,27,3,51,52,PAYS-DE-LA-LOIRE
202037,3,1333,0,2891,26,0,57,93,PROVENCE-ALPES-COTE-D-AZUR
202036,3,953,0,2016,17,0,36,44,GRAND EST
202036,3,420,0,1104,7,0,18,75,NOUVELLE-AQUITAINE
202036,3,551,24,1078,7,1,13,84,AUVERGNE-RHONE-ALPES
202036,3,126,0,495,4,0,17,27,BOURGOGNE-FRANCHE-COMTE
202036,3,461,64,858,14,2,26,53,BRETAGNE
202036,3,192,0,484,7,0,18,24,CENTRE-VAL-DE-LOIRE
202036,3,18,0,64,5,0,18,94,CORSE
202036,3,317,0,892,3,0,8,11,ILE-DE-FRANCE
202036,3,840,0,1854,14,0,31,76,OCCITANIE
202036,3,1046,0,2576,17,0,42,32,HAUTS-DE-FRANCE
202036,3,284,0,764,8,0,22,28,NORMANDIE
202036,3,461,0,1130,12,0,29,52,PAYS-DE-LA-LOIRE
202036,3,251,0,1002,5,0,20,93,PROVENCE-ALPES-COTE-D-AZUR
202035,3,1115,0,2417,20,0,43,44,GRAND EST
202035,3,447,0,1094,7,0,18,75,NOUVELLE-AQUITAINE
202035,3,333,0,776,4,0,9,84,AUVERGNE-RHONE-ALPES
202035,3,9,0,70,0,0,2,27,BOURGOGNE-FRANCHE-COMTE
202035,3,195,0,503,6,0,15,53,BRETAGNE
202035,3,121,0,390,5,0,15,24,CENTRE-VAL-DE-LOIRE
202035,3,35,0,107,10,0,31,94,CORSE
202035,3,715,0,1773,6,0,15,11,ILE-DE-FRANCE
202035,3,308,0,839,5,0,14,76,OCCITANIE
202035,3,294,0,870,5,0,14,32,HAUTS-DE-FRANCE
202035,3,247,0,856,7,0,25,28,NORMANDIE
202035,3,268,0,795,7,0,21,52,PAYS-DE-LA-LOIRE
202035,3,500,0,1517,10,0,30,93,PROVENCE-ALPES-COTE-D-AZUR
202034,3,55,0,230,1,0,4,44,GRAND EST
202034,3,253,0,755,4,0,12,75,NOUVELLE-AQUITAINE
202034,3,351,0,867,4,0,10,84,AUVERGNE-RHONE-ALPES
202034,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202034,3,85,0,319,2,0,9,53,BRETAGNE
202034,3,80,0,280,3,0,11,24,CENTRE-VAL-DE-LOIRE
202034,3,47,0,129,14,0,38,94,CORSE
202034,3,350,0,1177,3,0,10,11,ILE-DE-FRANCE
202034,3,856,0,1841,14,0,31,76,OCCITANIE
202034,3,237,0,770,4,0,13,32,HAUTS-DE-FRANCE
202034,3,198,0,1012,6,0,30,28,NORMANDIE
202034,3,54,0,234,1,0,6,52,PAYS-DE-LA-LOIRE
202034,3,435,0,1441,9,0,29,93,PROVENCE-ALPES-COTE-D-AZUR
202033,3,23,0,120,0,0,2,44,GRAND EST
202033,3,419,0,1256,7,0,21,75,NOUVELLE-AQUITAINE
202033,3,277,0,724,3,0,8,84,AUVERGNE-RHONE-ALPES
202033,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202033,3,240,0,695,7,0,20,53,BRETAGNE
202033,3,10,0,58,0,0,2,24,CENTRE-VAL-DE-LOIRE
202033,3,19,0,68,6,0,20,94,CORSE
202033,3,119,0,463,1,0,4,11,ILE-DE-FRANCE
202033,3,155,0,585,3,0,10,76,OCCITANIE
202033,3,129,0,548,2,0,9,32,HAUTS-DE-FRANCE
202033,3,219,0,894,6,0,26,28,NORMANDIE
202033,3,39,0,263,1,0,7,52,PAYS-DE-LA-LOIRE
202033,3,49,0,276,1,0,5,93,PROVENCE-ALPES-COTE-D-AZUR
202032,3,97,0,911,2,0,16,44,GRAND EST
202032,3,760,0,1918,12,0,31,75,NOUVELLE-AQUITAINE
202032,3,245,0,700,3,0,9,84,AUVERGNE-RHONE-ALPES
202032,3,5,0,57,0,0,2,27,BOURGOGNE-FRANCHE-COMTE
202032,3,137,0,348,4,0,10,53,BRETAGNE
202032,3,37,0,146,1,0,5,24,CENTRE-VAL-DE-LOIRE
202032,3,0,0,0,0,0,0,94,CORSE
202032,3,48,0,225,0,0,1,11,ILE-DE-FRANCE
202032,3,69,0,327,1,0,5,76,OCCITANIE
202032,3,135,0,670,2,0,11,32,HAUTS-DE-FRANCE
202032,3,376,0,1126,11,0,33,28,NORMANDIE
202032,3,113,0,438,3,0,11,52,PAYS-DE-LA-LOIRE
202032,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202031,3,420,0,1043,7,0,18,44,GRAND EST
202031,3,445,0,1105,7,0,18,75,NOUVELLE-AQUITAINE
202031,3,122,0,423,2,0,6,84,AUVERGNE-RHONE-ALPES
202031,3,43,0,178,1,0,6,27,BOURGOGNE-FRANCHE-COMTE
202031,3,148,0,466,4,0,13,53,BRETAGNE
202031,3,95,0,287,4,0,11,24,CENTRE-VAL-DE-LOIRE
202031,3,10,0,38,3,0,11,94,CORSE
202031,3,255,0,754,2,0,6,11,ILE-DE-FRANCE
202031,3,486,0,1245,8,0,21,76,OCCITANIE
202031,3,16,0,103,0,0,1,32,HAUTS-DE-FRANCE
202031,3,189,0,775,6,0,23,28,NORMANDIE
202031,3,454,0,1196,12,0,31,52,PAYS-DE-LA-LOIRE
202031,3,338,0,1367,7,0,27,93,PROVENCE-ALPES-COTE-D-AZUR
202030,3,824,0,1734,15,0,31,44,GRAND EST
202030,3,600,0,1330,10,0,22,75,NOUVELLE-AQUITAINE
202030,3,218,0,631,3,0,8,84,AUVERGNE-RHONE-ALPES
202030,3,28,0,136,1,0,5,27,BOURGOGNE-FRANCHE-COMTE
202030,3,218,0,632,6,0,18,53,BRETAGNE
202030,3,126,0,344,5,0,13,24,CENTRE-VAL-DE-LOIRE
202030,3,18,0,58,5,0,17,94,CORSE
202030,3,254,0,625,2,0,5,11,ILE-DE-FRANCE
202030,3,573,0,1254,10,0,21,76,OCCITANIE
202030,3,426,0,1169,7,0,19,32,HAUTS-DE-FRANCE
202030,3,282,0,863,8,0,25,28,NORMANDIE
202030,3,322,0,941,8,0,24,52,PAYS-DE-LA-LOIRE
202030,3,253,0,886,5,0,17,93,PROVENCE-ALPES-COTE-D-AZUR
202029,3,1065,0,2186,19,0,39,44,GRAND EST
202029,3,1161,144,2178,19,2,36,75,NOUVELLE-AQUITAINE
202029,3,465,0,1192,6,0,15,84,AUVERGNE-RHONE-ALPES
202029,3,122,0,440,4,0,15,27,BOURGOGNE-FRANCHE-COMTE
202029,3,231,0,550,7,0,16,53,BRETAGNE
202029,3,151,0,442,6,0,17,24,CENTRE-VAL-DE-LOIRE
202029,3,16,0,61,5,0,18,94,CORSE
202029,3,137,0,407,1,0,3,11,ILE-DE-FRANCE
202029,3,396,0,1224,7,0,21,76,OCCITANIE
202029,3,582,0,1329,10,0,22,32,HAUTS-DE-FRANCE
202029,3,214,0,781,6,0,23,28,NORMANDIE
202029,3,497,0,1381,13,0,36,52,PAYS-DE-LA-LOIRE
202029,3,483,0,1308,9,0,25,93,PROVENCE-ALPES-COTE-D-AZUR
202028,3,452,0,1053,8,0,19,44,GRAND EST
